tokenized_text,parts_of_speech,simple_ttr,moving_average_ttr,number_of_tokens,text_str_len,stopword_density,self_bleu
"[Men, det, var, først, på, 80-tallet, at, bilsalget, virkelig, tok, av, ., Først, og, fremst, fordi, man, etter, krav, fra, EU, måtte, oppgi, et, gjennomsnittlig, CO2-utslipp, på, nye, biler, som, ble, solgt, ., Da, fik, biler, av, denne, typen, ,, med, lite, slagvolum, ,, turbo, og, flere, hestekrefter, et, stort, forsprang, ., I, Norge, kunne, ikke, engang, Toyota, i, sine, villeste, fantasier, forestilt, seg, at, lille, Yaris, skulle, bli, en, slik, en, rungende, suksess, som, den, ble, ., Allerede, etter, et, par, år, var, den, ,, sammen, med, sin, tvillingbror, Subaru, ,, en, av, verdens, mest, solgte, .]",CCONJ PRON AUX ADV ADP NOUN SCONJ NOUN ADJ VERB ADP PUNCT ADV CCONJ ADJ SCONJ PRON ADP NOUN ADP PROPN AUX VERB DET ADJ NOUN ADP ADJ NOUN PRON AUX VERB PUNCT ADV VERB NOUN ADP DET NOUN PUNCT ADP ADJ NOUN PUNCT NOUN CCONJ ADJ NOUN DET ADJ NOUN PUNCT ADP PROPN AUX PART ADV PROPN ADP PRON ADJ NOUN VERB PRON SCONJ ADJ PROPN AUX VERB DET DET DET ADJ NOUN PRON PRON VERB PUNCT ADV ADP DET NOUN NOUN AUX PRON PUNCT ADV ADP PRON NOUN PROPN PUNCT DET ADP NOUN ADJ ADJ PUNCT,0.08431372549019608,0.3707592190889379,98,510,0.6020408163265306,0.26676861462603607
"[Det, var, ein, kuldeperiode, i, januar, ,, og, dermed, fekk, BKK, eit, utbytte, på, 118, millionar, kroner, frå, kraftselskapet, Hardanger, Energi, ,, som, eig, 34, prosent, av, aksjane, i, BKK, ,, fortel, selskapet, i, ei, pressemelding, ., 2013, ga, eit, driftsresultat, på, 2727, millionar, kroner, mot, 1567, millionar, kroner, året, før, ., 109, av, dem, er, tilført, i, form, av, utbytte, og, renter, på, ansvarlege, lån, ., 1638, er, skatt, ., 
, Auken, i, inntekter, skuldast, i, hovudsak, vesentleg, lågare, kostnader, til, kjøp, av, kraft, ., Driftskostnadene, er]",PRON AUX ADJ NOUN ADP NOUN PUNCT CCONJ ADV VERB PROPN PRON NOUN ADP NUM NOUN NOUN NUM NOUN PROPN PROPN PUNCT ADP X NUM NOUN ADP NOUN ADP PROPN PUNCT VERB NOUN ADP DET NOUN PUNCT NUM VERB PRON NOUN ADP NUM PROPN NOUN ADP NUM PROPN NOUN NOUN ADP PUNCT NUM ADP PRON AUX VERB ADP NOUN ADP NOUN CCONJ NOUN ADP NOUN NOUN PUNCT NUM AUX NOUN PUNCT SPACE NOUN ADP NOUN NOUN ADP NOUN CCONJ ADJ NOUN ADP NOUN ADP NOUN PUNCT NOUN AUX,0.09033613445378151,0.413583138173302,88,476,0.4090909090909091,0.1645200652746909
"[Det, var, så, nære, på, |, MAGASIN, |, UTEMAGASINET.NO, 
, https://image-cdn.utemagasinet.no/var/friflyt/storage/images/utemagasinet.no/magasin/det-vaer-saa-naere-paa/6257465-1-nor-NO/Det-var-saa-naere-paa_crop_450.png, 
, HØYT, UNDER, TAKET, :, Vi, sikret, høyt, der, oppe, på, dette, svaet, ., Den, neste, traversen, går, til, venstre, ut, mot, nøkkelen, ,, breen, der, Geir, og, jeg, kom, opp, fra, i, forrige, forsøk, ., Uten, våre, tidligere, runder, på, Jøkulrunden, hadde, dette, ikke, vært, mulig, .]",PRON AUX ADV ADJ ADP NOUN PROPN PUNCT NOUN SPACE PROPN SPACE ADV PROPN PROPN PUNCT PRON VERB ADJ ADV ADP ADP DET NOUN PUNCT DET DET NOUN VERB ADP NOUN ADP ADP NOUN PUNCT NOUN SCONJ PROPN CCONJ PRON VERB ADP ADP ADP DET NOUN PUNCT ADP PRON ADJ NOUN ADP PROPN AUX PRON PART AUX ADJ PUNCT,0.1340909090909091,0.4422506393861891,59,440,0.5423728813559322,0.05916157841376245
"[Ja, det, var, jammen, på, tide, ,, men, nå, er, den, endelig, på, plass, ., På, 17., mai, ble, den, åpnet, ., Jeg, har, alltid, sett, på, den, og, lurt, på, hvordan, den, fungerte, ,, men, aldri, turt, å, bruke, den, siden, skiltet, er, helt, nytt, ., 
, Men, endelig, skulle, jeg, prøve, den, ,, og, det, var, litt, morsomt, ., Jeg, hadde, glemt, at, jeg, hadde, laget, et, slikt, skilt, ,, jeg, hadde, bare, sett, på, det, som, en, ufo, ,, men, plutselig, var, det, så, nært, :, Jeg, hadde, klart, det, og, det, var, faktisk, enkelt, ., Jeg, må, alltid, ha, god, tid, for, å, være, sikker, på, at, jeg, ikke, lager, noe, rot, og, ødelegger, for, meg, selv, ,, men, da, jeg, hadde, klart, det]",INTJ PRON AUX ADV ADP NOUN PUNCT CCONJ ADV AUX PRON ADJ ADP NOUN PUNCT ADP ADJ NOUN AUX PRON VERB PUNCT PRON AUX ADV VERB ADP PRON CCONJ ADJ SCONJ ADV PRON VERB PUNCT CCONJ ADV VERB PART VERB DET ADP NOUN AUX ADJ ADJ PUNCT SPACE CCONJ ADJ AUX PRON VERB PRON PUNCT CCONJ PRON AUX ADJ ADJ PUNCT PRON AUX VERB SCONJ PRON AUX VERB DET DET NOUN PUNCT PRON AUX ADV VERB ADP PRON SCONJ DET NOUN PUNCT CCONJ ADJ AUX PRON ADV ADJ PUNCT PRON AUX VERB PRON CCONJ PRON AUX ADJ ADJ PUNCT PRON AUX ADV VERB ADJ NOUN SCONJ PART AUX ADJ SCONJ SCONJ PRON PART VERB DET NOUN CCONJ VERB ADP PRON DET PUNCT CCONJ SCONJ PRON AUX VERB PRON,0.06159420289855073,0.37980119284294245,128,552,0.734375,0.33989642603101683
"[Ja, det, er, mye, man, kan, gjøre, med, garn, og, tråd, ., Man, kan, både, strikke, og, hekle, grytekluter, og, kluter, til, kjøkkenet, ., Jeg, vet, ikke, men, jeg, antar, at, det, finnes, et, hjem, der, ute, hvor, klutene, brukes, opp, så, fort, at, en, må, ha, et, stort, lager, for, for, ., 
, Hvis, du, fortsatt, ikke, helt, vet, hva, du, skal, gi, så, er, det, alltid, en, god, ide, å, gi, en, kjekk, gave, til, venninna, som, har, alt, ., ﻿, 
, Våren, har, tatt, over, fra, vinteren, og, hva, er, vel, bedre, enn, å, felle, av, et, halsvarmer, skjerf, av, restgarnet, ditt, ?, 
, Å, strikke, er, noe, vi, alltid, har, hold, på, med, ,, med, stor, entusiasme, og, lidenskap, ., Selv, om, strik]",INTJ PRON VERB ADJ PRON AUX VERB ADP NOUN CCONJ NOUN PUNCT PRON AUX CCONJ NOUN CCONJ VERB NOUN CCONJ NOUN ADP NOUN PUNCT PRON VERB PART CCONJ PRON VERB SCONJ PRON VERB DET NOUN ADV SCONJ ADV NOUN VERB ADP ADV ADJ SCONJ PRON AUX VERB DET ADJ VERB ADP ADP PUNCT SPACE SCONJ PRON ADV PART ADJ VERB PRON PRON AUX VERB ADV AUX PRON ADV DET ADJ NOUN PART VERB DET ADJ NOUN ADP NOUN PRON VERB PRON PUNCT DET SPACE NOUN AUX VERB ADP ADP NOUN CCONJ PRON AUX ADV ADJ SCONJ PART VERB ADP DET NOUN NOUN ADP NOUN PRON PUNCT SPACE PART VERB AUX PRON PRON ADV AUX NOUN ADP ADP PUNCT ADP ADJ NOUN CCONJ NOUN PUNCT ADV SCONJ NOUN,0.0626118067978533,0.36149019607843197,127,559,0.6692913385826772,0.2508622678570937
"[Så, var, det, ny, uke, da, ., De, fleste, er, tilbake, på, skole, eller, jobb, etter, ferie, og, hverdagen, kan, starte, ., Men, for, en, med, husdyr, har, alltid, hverdagen, vært, der, hele, tiden, ,, så, det, er, bare, fortsettelsen, på, det, vante, kjøret, ., Siden, det, er, lenge, siden, jeg, har, skrevet, en, liten, ukeoppdatering, med, en, fremdriftsoversikt, ,, tenkte, jeg, det, var, på, tide, ., Sånn, generelt, kan, jeg, si, at, det, har, gått, omentrent, som, forventet, ., Vi, har, kommet, i, mål, med, en, del, prosjekter, ,, men, ikke, startet, på, noen, av, de, store, prosjektene, enda, ., Vi, holder, derfor, fremdeles, på, med, å, rette, opp, skjevheter, ., Sånn, sett, blir, nok, dette, et, litt, lang]",ADV AUX PRON ADJ NOUN ADV PUNCT DET ADJ AUX ADP ADP NOUN CCONJ NOUN ADP NOUN CCONJ NOUN AUX VERB PUNCT CCONJ ADP DET ADP NOUN AUX ADV NOUN AUX SCONJ ADJ NOUN PUNCT CCONJ PRON AUX ADV NOUN ADP DET ADJ NOUN PUNCT SCONJ PRON AUX ADJ SCONJ PRON AUX VERB DET ADJ NOUN ADP DET NOUN PUNCT VERB PRON PRON AUX SCONJ NOUN PUNCT ADV ADJ AUX PRON VERB SCONJ PRON AUX VERB NOUN PRON VERB PUNCT PRON AUX VERB ADP NOUN ADP DET NOUN NOUN PUNCT CCONJ PART VERB ADP DET ADP DET ADJ NOUN ADV PUNCT PRON VERB ADV ADV ADP SCONJ PART VERB ADP NOUN PUNCT ADV VERB VERB ADV PRON DET ADJ ADJ,0.05227655986509275,0.36992647058823613,120,593,0.7,0.2875604470575924
"[Det, var, sommeren, for, to, og, et, halvt, år, siden, ., Vibeche, Falck, Danielsen, hadde, fri, fra, jobben, og, så, frem, til, å, komme, hjem, til, ungene, sine, ., Men, da, hun, kom, hjem, til, leiligheten, i, Kjøpmannsgata, ,, fikk, hun, sjokk, ., 
, 48-åringen, forklarte, i, retten, hvordan, ekskjæresten, hadde, gått, fullstendig, amok, ., Mens, hun, stod, på, kjøkkenet, og, smurte, matpakker, ,, hadde, mannen, hennes, stukket, moren, hennes, med, 13, knivstikk, ., 
, -, Jeg, forsøkte, å, skrike, en, gang, ., Mens, jeg, gjorde, det, ,, så, jeg, at, han, stakk, henne, i, halsen, ,, forklarte, Falk, Danielsen, ., 
, Ingenting, tyder]",PRON AUX NOUN ADP NUM CCONJ DET ADJ NOUN ADV PUNCT PROPN PROPN PROPN VERB ADJ ADP NOUN CCONJ ADV ADP SCONJ PART VERB ADP ADP NOUN PRON PUNCT CCONJ SCONJ PRON VERB ADP ADP NOUN ADP PROPN PUNCT VERB PRON NOUN PUNCT SPACE NOUN VERB ADP NOUN ADV NOUN AUX VERB ADJ ADV PUNCT SCONJ PRON VERB ADP NOUN CCONJ ADJ NOUN PUNCT AUX NOUN PRON VERB NOUN PRON ADP NUM NOUN PUNCT SPACE PUNCT PRON VERB PART VERB DET NOUN PUNCT SCONJ PRON VERB PRON PUNCT CCONJ PRON SCONJ PRON VERB PRON ADP NOUN PUNCT VERB PROPN PROPN PUNCT SPACE PRON VERB,0.07839388145315487,0.40147679324894636,104,523,0.5096153846153846,0.22605206148824117
"[Det, er, ikkje, noko, nytt, at, menneskja, flytter, på, seg, ., Likevel, er, flyttebølgja, som, no, går, over, store, delar, av, Europa, heilt, spesiell, ., Grunnen, er, at, ho, ikkje, berre, omfattar, unge, fødd, på, 1980-talet, ,, men, i, alt, fall, 1,2, millionar, europearar, som, er, fødd, på, 1970-talet, ., 
, Ein, rapport, frå, det, tyske, Institutt, for, befolkningsforsking, slår, fast, at, nær, halvparten, av, dei, yngste, innbyggjarane, i, ein, del, regionar, ,, som, til, dømes, Berlin, ,, Hannover, og, Bremen, ,, har, flytta, på, seg, innanlands, ., I, Stuttgart, har, til, dømes, heile, 60, prosent, av, menneska, i, aldersgruppa, 20-34]",PRON AUX X X ADJ SCONJ PROPN VERB ADP PRON PUNCT ADV AUX X SCONJ X VERB ADP ADJ PROPN ADP PROPN ADJ ADJ PUNCT NOUN AUX SCONJ X X ADV VERB ADJ NOUN ADP NOUN PUNCT CCONJ ADP DET NOUN NUM PROPN X PRON AUX ADJ ADP NOUN PUNCT SPACE X NOUN ADV DET ADJ PROPN ADP NOUN VERB ADJ SCONJ ADJ NOUN ADP NOUN ADJ NOUN ADP ADJ NOUN PROPN PUNCT PRON ADP NOUN PROPN PUNCT PROPN CCONJ PROPN PUNCT AUX VERB ADP PRON VERB PUNCT ADP PROPN AUX ADP NOUN ADJ NUM NOUN ADP NOUN ADP NOUN NUM,0.0847145488029466,0.41506072874493943,101,543,0.5445544554455446,0.2197534765994622
"[Kor, mange, prosent, av, innbyggjarane, i, Vindafjord, reiser, med, ferje, eller, snøggbåt, til, og, frå, jobb, /, skule, kvar, veke, ?, 30, prosent, ., 20, prosent, ., 10, prosent, ., 0, prosent, ., Finst, det, ein, rik, onkel, i, Amerika, som, kan, kompensera, med, å, betala, for, ein, ny, båt, ?, 0, prosent, ., 10, prosent, ., 20, prosent, ., 30, prosent, ., 40, prosent, ., Veit, du, noko, anna, kommunen, ?, Nei, ., 40, prosent, ., 
, Kor, mange, prosent, er, det, av, elevane, i, Vindafjord, kommune, som, går, på, nynorskskule, ?, 20, prosent, ., 30, prosent, ?, 40, prosent, ?, Veit, du, nok, om, Vindafjord, til, å]",NOUN ADJ NOUN ADP NOUN ADP PROPN VERB ADP NOUN CCONJ NOUN ADP CCONJ DET NOUN PUNCT X X X PUNCT NUM NOUN PUNCT NUM NOUN PUNCT NUM NOUN PUNCT NUM NOUN PUNCT VERB DET X ADJ NOUN ADP PROPN PRON AUX VERB SCONJ PART VERB ADP PROPN ADJ NOUN PUNCT NUM NOUN PUNCT NUM NOUN PUNCT NUM NOUN PUNCT NUM NOUN PUNCT NUM NOUN PUNCT PROPN PRON X X PROPN PUNCT INTJ PUNCT NUM NOUN PUNCT SPACE NOUN ADJ NOUN AUX PRON ADP NOUN ADP PROPN NOUN PRON VERB ADP NOUN PUNCT NUM NOUN PUNCT NUM NOUN PUNCT NUM NOUN PUNCT PROPN PRON ADV ADP PROPN SCONJ PART,0.07474747474747474,0.38143497757847517,109,495,0.3577981651376147,0.14547992346637617
"[Det, er, veldig, viktig, at, kvaliteten, på, matvarer, for, vekttap, -, den, riktige, tingen, å, spise, de, riktige, mengder, og, til, rett, tid, ,, eller, ikke, i, det, hele, tatt, for, å, overbelaste, kroppen, eller, tvert, imot, ,, sulten, ., Dette, er, spesielt, viktig, hvis, du, er, på, en, lav-kalori, diett, eller, vegansk, kosthold, ,, fordi, fordøyelsen, og, metabolisme, er, bremset, ned, ., 
, Hver, person, er, unik, og, mat, ønsket, mengde, kalorier, en, dag, -, alt, avhengig, av, hans, alder, ,, kjønn, ,, vekt, ,, livsstil, ,, fysisk, aktivitet, ., For, de, som, ønsker, å, gå, ned, noen, ekstra, kilo, ,, mennesker, som, lider, av, fedme, eller, endokr]",PRON AUX ADJ ADJ SCONJ NOUN ADP NOUN ADP NOUN PUNCT DET ADJ NOUN PART VERB DET ADJ NOUN CCONJ ADP ADJ NOUN PUNCT CCONJ PART ADP DET ADJ VERB SCONJ PART VERB NOUN CCONJ ADV ADP PUNCT ADJ PUNCT PRON AUX ADJ ADJ SCONJ PRON AUX ADP DET ADJ NOUN CCONJ ADJ NOUN PUNCT SCONJ NOUN CCONJ NOUN AUX VERB ADP PUNCT SPACE DET NOUN AUX ADJ CCONJ NOUN ADJ NOUN NOUN DET NOUN PUNCT PRON ADJ ADP PRON NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT ADJ NOUN PUNCT ADP PRON PRON VERB PART VERB ADP DET ADJ NOUN PUNCT NOUN PRON VERB ADP NOUN CCONJ NOUN,0.056466302367941715,0.36104000000000114,109,549,0.5137614678899083,0.2475925488763866
