tokenized_text,parts_of_speech,simple_ttr,moving_average_ttr,number_of_tokens,text_str_len,stopword_density,self_bleu
"[Men, det, var, ikke, bare, det, at, han, hadde, mistet, både, sin, hustru, og, sin, sønn, ., Han, var, også, så, bunn, ulykkelig, at, han, nektet, både, å, synge, og, spise, på, denne, jord, ,, og, den, eneste, lyd, han, hørte, var, en, sår, mumling, og, sukk, fra, den, andre, siden, av, veggen, ., Men, så, en, vakker, dag, skjedde, det, endelig, ,, hun, kom, tilbake, og, var, med, ett, som, om, hun, aldri, hadde, vært, borte, ,, hun, hadde, gått, inn, gjennom, døren, like, fra, den, andre, siden, og, inn, i, farmen, til, Romeo, ,, hun, hadde, ikke, hatt, en, tanke, for, å, være, redd, ,, bare, gledet, seg, over, å, være, hjemme, igjen, ., Og, hele, dagen, satt, hun, så, vakkert, i, solen, på, farmen, og, sang, de, gamle, visene, ,, men, om, kvelden, da, solen, gladde, så, kom, hun, og, la, seg, ved, siden, av, ham, i, sengen, ., Han, forsøkte, å, slå, armene, om, hennes, skul, drer, ,, men, hun, skjøv, ham, lempelig, fra, seg, ., «, Du, skal, ikke, ha, armene, omkring, meg, ,, jeg, blir, svimmel, av, det, », ., «, Det, kan, være, det, samme, », ,, sa, hun, og]",CCONJ PRON AUX PART ADV PRON SCONJ PRON AUX VERB CCONJ PRON NOUN CCONJ PRON NOUN PUNCT PRON AUX ADV ADV NOUN ADJ SCONJ PRON VERB CCONJ PART VERB CCONJ VERB ADP DET NOUN PUNCT CCONJ DET NUM NOUN PRON VERB AUX DET NOUN NOUN CCONJ NOUN ADP DET DET NOUN ADP NOUN PUNCT CCONJ ADV DET ADJ NOUN VERB PRON ADJ PUNCT PRON VERB ADP CCONJ AUX ADP NUM SCONJ SCONJ PRON ADV AUX AUX ADP PUNCT PRON AUX VERB ADP ADP NOUN ADV ADP DET DET NOUN CCONJ ADP ADP NOUN ADP PROPN PUNCT PRON AUX PART VERB DET NOUN SCONJ PART AUX ADJ PUNCT ADV VERB PRON SCONJ PART AUX ADP ADV PUNCT CCONJ ADJ NOUN VERB PRON ADV ADJ ADP NOUN ADP NOUN CCONJ VERB DET ADJ NOUN PUNCT CCONJ ADP NOUN SCONJ NOUN VERB ADV VERB PRON CCONJ VERB PRON ADP NOUN ADP PRON ADP NOUN PUNCT PRON VERB PART VERB NOUN ADP PRON NOUN VERB PUNCT CCONJ PRON VERB PRON ADJ ADP PRON PUNCT PUNCT PRON AUX PART VERB NOUN ADP PRON PUNCT PRON VERB ADJ ADP PRON PUNCT PUNCT PUNCT PRON AUX AUX DET DET PUNCT PUNCT VERB PRON CCONJ,0.03948896631823461,0.3739655172413798,197,861,0.6751269035532995,0.1692125772774889
"[Det, var, ein, del, av, avtalen, at, eg, skulle, vera, med, under, årets, jordbruksforhandlingar, på, Statsministerens, kontor, (, SMK, ), ,, dersom, regjeringa, tok, over, den, 10., mai, ., Eg, har, skrive, under, på, avtalen, ., Difor, var, det, litt, synd, at, Bondeopprøret, ikkje, hadde, fått, til, meir, enn, vi, fekk, til, ., Men, det, er, bra, med, eit, fokus, på, bondens, vilkår, ., Det, gir, oss, ein, anledning, til, å, oppmoda, regjering, og, stortingsfleirtalet, om, å, ta, meir, ansvar, for, norsk, landbruk, ., –, Regjeringserklæringa, gir, eit, tydeleg, handlingsrom, for, å, føre, ein, meir, landbruksvenleg, politikk, enn, kva, den, avtropande, regjeringa, har, gjort, ,, skriv, bonde-, og, småbrukarlaget, på, nettsidene, sine, ., –, Men, handlingsrommet, kan, utnyttast, enda, betre, enn, kva, som, er, tilfellet, i, dag, ., No, i, opptrappinga, til, årets, jordbruksforhandlingar, er, det, viktig, å, vere, oppmerksame, på, korleis, denne, regjeringa, vil, styrke, norsk, landbruk, ., For, det, er, ei, mindretalsregjering, som, skal, forhand]",PRON AUX ADJ NOUN ADP NOUN SCONJ X X X ADP ADP NOUN PROPN ADP PROPN NOUN PUNCT PROPN PUNCT PUNCT SCONJ NOUN VERB ADP DET ADJ NOUN PUNCT PROPN AUX VERB ADP ADP NOUN PUNCT NOUN AUX PRON ADJ NOUN SCONJ PROPN ADV AUX VERB ADP PROPN SCONJ PRON VERB ADP PUNCT CCONJ PRON AUX ADJ ADP DET NOUN ADP NOUN NOUN PUNCT PRON VERB PRON ADJ NOUN SCONJ PART ADJ NOUN CCONJ NOUN SCONJ PART VERB ADJ NOUN ADP ADJ NOUN PUNCT PUNCT NOUN VERB DET PROPN NOUN SCONJ PART VERB PROPN PROPN PROPN NOUN ADP INTJ DET ADJ NOUN AUX VERB PUNCT VERB NOUN CCONJ PROPN ADP NOUN PRON PUNCT PUNCT CCONJ NOUN AUX ADJ ADV ADJ ADP PRON PRON AUX NOUN ADP NOUN PUNCT ADP ADP NOUN ADP NOUN PROPN AUX PRON ADJ PART VERB NOUN ADP ADV DET NOUN AUX VERB ADJ NOUN PUNCT CCONJ PRON VERB DET NOUN PRON AUX VERB,0.046875,0.39395513577331626,157,896,0.6178343949044586,0.25977501004778947
"[Det, var, så, mye, som, ikke, stemte, denne, gangen, ., Jeg, bommet, på, taktikken, ., Trenerne, hadde, valgt, feil, løyper, ., Den, første, dagen, var, vi, så, opp, tatt, av, å, finne, ut, hva, vi, hadde, gjort, galt, til, å, begynne, med, ., Vi, måtte, rett, og, slett, starte, fra, begynnelsen, igjen, ., På, den, måten, kom, vi, til, å, tape, vel, dig, ., Dette, var, en, typisk, nybegyn, nerfeil, ., Det, sier, Geir, Karlstad, ,, som, måtte, stå, for, sine, feilskjær, ., Vi, må, ikke, glemme, at, han, gikk, på, glatte, skøyter, i, dag, ,, og, det, er, uvant, for, ham, ., I, tillegg, har, han, aldri, trent, med, snø, under, beina, ., Det, var, kanskje, en, fordel, i, dag, ,, men, det, er, ennå, svært, langt, igjen, til, toppform, ,, sier, Karlstad, ., Han, hadde, ingen, problemer, med, å, innrømme, feilene, ., I, dag, var, det, for, store, problemer, over, alt, ,, først, og, fremst, fordi, jeg, ikke, hadde, fått, trent, skikkelig, siden, jeg, kom, til, Innshruck, i, midten, av, desember, ., Etter, lørdagens, 10, 000, me, ter, er, jeg, bare, fornøyd, hvis, jeg, kommer, med, på, 5.000, meter, laget, på, 10, 000.]",PRON VERB ADV ADJ PRON PART VERB DET NOUN PUNCT PRON VERB ADP NOUN PUNCT NOUN AUX VERB ADJ NOUN PUNCT DET ADJ NOUN AUX PRON ADV ADP VERB SCONJ PART VERB ADP PRON PRON AUX VERB ADJ SCONJ PART VERB ADP PUNCT PRON AUX ADJ CCONJ ADJ VERB ADP NOUN ADV PUNCT ADP DET NOUN VERB PRON SCONJ PART VERB ADV ADV PUNCT PRON AUX DET ADJ PROPN NOUN PUNCT PRON VERB PROPN PROPN PUNCT PRON AUX VERB ADP PRON NOUN PUNCT PRON AUX PART VERB SCONJ PRON VERB ADP ADJ NOUN ADP NOUN PUNCT CCONJ PRON AUX ADJ ADP PRON PUNCT ADP NOUN AUX PRON ADV VERB ADP NOUN SCONJ NOUN PUNCT PRON AUX ADV DET NOUN ADP NOUN PUNCT CCONJ PRON AUX ADV ADJ ADJ ADV ADP NOUN PUNCT VERB PROPN PUNCT PRON VERB DET NOUN SCONJ PART VERB NOUN PUNCT ADP NOUN VERB PRON ADP ADJ NOUN ADP PRON PUNCT ADV CCONJ ADJ SCONJ PRON PART AUX AUX VERB ADJ SCONJ PRON VERB ADP PROPN ADP NOUN ADP NOUN PUNCT ADP NOUN NUM NUM X X AUX PRON ADV ADJ SCONJ PRON VERB ADP ADP NUM NOUN VERB ADP NUM NUM,0.04480874316939891,0.3949191685912226,195,915,0.6564102564102564,0.26737391739786426
"[Ja, det, var, en, gang, ., Og, det, virker, å, være, en, stund, siden, ., Et, år, kanskje, ., Eller, tre, ., Men, ikke, nå, lenger, ., På, en, eller, annen, måte, har, tiden, liksom, stoppet, opp, ., Plutselig, er, tiden, helt, som, alle, andre, tider, har, vært, ,, i, hvert, fall, de, siste, ti, årene, ., 
, Men, jeg, sier, stadig, vekk, ordet, «, ungdomstid, », ,, som, om, jeg, skulle, vært, 20, år, for, lenge, siden, ., Det, er, som, om, alt, det, er, som, er, gammelt, og, trist, er, borte, ,, og, alt, er, nytt, og, spennende, ., 
, Jeg, kan, ikke, tenke, på, hvordan, ungdomsårene, var, uten, at, jeg, får, dårlig, samvittighet, for, hvordan, jeg, levde, da, ., Samtidig, har, jeg, ikke, samvittighet, til, å, leve, livet, i, den, perioden, på, nytt, ., Jeg, var, en, slave, ., Jeg, hadde, ikke, noe, egenverdi, ., Jeg, var, bare, meg, selv, ,, ingen, andre, ., En, person, som, konstant, gikk, rundt, med, dårlig, samvittighet, ,, fordi, det, var, så, åpenbart, at, andre, folk, ikke, likte, meg, ., Hvorfor, skulle, de, det, ?, Jeg, var, jo, stygg, og, rar, !, Ingen, trodde, nok, var, bra, nok, ,, og, i, hvert, fall, ikke, på, det, jeg, ville, være, ., De, trodde, jeg]",INTJ PRON AUX DET NOUN PUNCT CCONJ PRON VERB PART AUX DET NOUN ADV PUNCT DET NOUN ADV PUNCT CCONJ NUM PUNCT CCONJ PART ADV ADJ PUNCT ADP DET CCONJ DET NOUN AUX NOUN ADV VERB ADP PUNCT ADJ AUX NOUN ADJ ADP DET DET NOUN AUX VERB PUNCT ADP DET NOUN DET ADJ NUM NOUN PUNCT SPACE CCONJ PRON VERB ADJ ADP NOUN PUNCT NOUN PUNCT PUNCT SCONJ SCONJ PRON AUX AUX NUM NOUN ADV ADJ ADV PUNCT PRON AUX ADP ADP DET PRON AUX PRON AUX ADJ CCONJ ADJ AUX ADP PUNCT CCONJ PRON AUX ADJ CCONJ ADJ PUNCT SPACE PRON AUX PART VERB SCONJ ADV NOUN AUX SCONJ SCONJ PRON VERB ADJ NOUN SCONJ ADV PRON VERB ADV PUNCT ADJ VERB PRON PART NOUN SCONJ PART VERB NOUN ADP DET NOUN ADP ADJ PUNCT PRON AUX DET NOUN PUNCT PRON VERB PART DET NOUN PUNCT PRON AUX ADV PRON DET PUNCT DET DET PUNCT DET NOUN PRON ADJ VERB ADP ADP ADJ NOUN PUNCT SCONJ PRON AUX ADV ADJ SCONJ DET NOUN PART VERB PRON PUNCT ADV AUX PRON PRON PUNCT PRON AUX ADV ADJ CCONJ ADJ PUNCT PRON VERB ADV AUX ADJ ADV PUNCT CCONJ ADP DET NOUN PART ADP PRON PRON AUX VERB PUNCT PRON VERB PRON,0.044633368756641874,0.3713452914798203,212,941,0.6745283018867925,0.2686945755642223
"[Ja, det, er, mye, som, er, forandret, siden, den, gang, ., Mange, folk, flyttet, fra, Finnmark, etter, 2., verdenskrig, ., Men, Finnmark, fikk, sin, egen, flyplass, der, ruteflyene, gikk, ned, med, folk, og, post, i, 1964, ,, noe, som, har, vært, helt, nødvendig, i, de, senere, årene, i, samferdselsekspansjonen, ., 
, I, den, tiden, jeg, arbeidet, på, For, svaret, sin, base, i, Porsangmoen, leir, ,, og, i, Banak, flyplass, i, Lakselv, med, militæret, ,, så, var, det, en, selvfølge, at, det, skulle, være, folk, boende, på, selve, flyplassen, ,, så, derfor, ble, der, bygd, boliger, til, de, ansatte, med, kjøkken, ,, dusjrom, og, toalett, og, det, meste, ., 
, Så, fikk, vi, flyplassen, i, Alta, som, de, har, utviklet, videre, til, et, storsenter, med, alle, offentlige, tjenester, ,, og, Alta, lufthavn, har, blitt, en, mellomstor, flyplass, der, ruteflyene, går, ned, ., Alt, av, infrastruktur, har, kommunen, vært, ansvarlig, for, ,, og, de, siste, utbedringene, var, at, E, 6, ble, lagd, på, ny, i, det, området, som, er, ved, flyplassen, ,, for, den, gamle, var, for, smal, ,, og, det, var, ingen, ombygging, der, siden, flyplassen, ble, opprettet, .]",INTJ PRON VERB ADJ PRON AUX VERB ADP DET NOUN PUNCT ADJ NOUN VERB ADP PROPN ADP ADJ NOUN PUNCT CCONJ PROPN VERB PRON DET NOUN SCONJ NOUN VERB ADP ADP NOUN CCONJ NOUN ADP NUM PUNCT PRON PRON AUX AUX ADJ ADJ ADP DET ADJ NOUN ADP NOUN PUNCT SPACE ADP DET NOUN PRON VERB ADP ADP NOUN PRON NOUN ADP PROPN NOUN PUNCT CCONJ ADP PROPN NOUN ADP PROPN ADP NOUN PUNCT ADV AUX PRON DET NOUN SCONJ PRON AUX AUX NOUN ADJ ADP DET NOUN PUNCT CCONJ ADV AUX ADV VERB NOUN ADP DET ADJ ADP NOUN PUNCT NOUN CCONJ NOUN CCONJ DET ADJ PUNCT SPACE ADV VERB PRON NOUN ADP PROPN PRON PRON AUX VERB ADJ ADP DET NOUN ADP DET ADJ NOUN PUNCT CCONJ PROPN NOUN AUX VERB DET ADJ NOUN SCONJ NOUN VERB ADP PUNCT PRON ADP NOUN AUX NOUN AUX ADJ ADP PUNCT CCONJ DET ADJ NOUN AUX SCONJ PROPN NUM AUX VERB ADP ADJ ADP DET NOUN PRON AUX ADP NOUN PUNCT ADP DET ADJ AUX ADV ADJ PUNCT CCONJ PRON VERB DET NOUN SCONJ SCONJ NOUN AUX VERB PUNCT,0.04502617801047121,0.38569536423840994,188,955,0.601063829787234,0.1921709070496642
"[Så, var, det, et, nytt, år, ,, ja, ,, ja, hva, skjer, ?, Vi, vil, bare, ønske, dere, et, riktig, Godt, Nytt, År, alle, sammen, fra, oss, i, NKUF, ., Vi, håper, dere, får, et, kreativt, og, spennende, år, med, mye, spennende, ., Vi, er, på, full, fart, inn, mot, et, nytt, konfirmanttids, skifte, ., Denne, høsten, har, vi, startet, med, et, nytt, kon, firmantår, med, en, del, nye, ting, ,, men, vi, er, i, full, gang, !, Vi, har, også, startet, med, trosopplæring, for, de, som, er, døpt, men, som, ikke, er, medlemmer, fra, før, ., Til, høsten, ønsker, vi, at, enda, flere, skal, få, bli, kjent, med, NKUF, ., Det, er, mange, aktiviteter, rundt, her, i, området, som, vi, i, NKUF, skal, være, med, på, ., Så, her, er, det, bare, å, møte, opp, ,, kanskje, vi, ser, deg, der, !, Vi, vil, også, være, med, på, å, markere, 200, års, jubileet, til, Ole, og, Karen, Bjerregårds, dåpsdag, !, Dette, skal, selvfølgelig, feires, med, en, sammen, komst, i, Fjellhaug, ,, når, dette, er, klart, kommer, det, mer, informasjon, på, hva]",ADV AUX PRON DET ADJ NOUN PUNCT INTJ PUNCT INTJ PRON VERB PUNCT PRON AUX ADV VERB PRON DET ADJ ADJ ADJ NOUN PRON ADV ADP PRON ADP PROPN PUNCT PRON VERB PRON VERB DET ADJ CCONJ ADJ NOUN ADP ADJ ADJ PUNCT PRON AUX ADP ADJ NOUN ADP ADP DET ADJ NOUN NOUN PUNCT DET NOUN AUX PRON VERB ADP DET ADJ NOUN NOUN ADP DET NOUN ADJ NOUN PUNCT CCONJ PRON AUX ADP ADJ NOUN PUNCT PRON AUX ADV VERB ADP NOUN ADP PRON PRON AUX VERB CCONJ PRON PART AUX NOUN ADP ADP PUNCT ADP NOUN VERB PRON SCONJ ADV ADJ AUX AUX AUX VERB ADP PROPN PUNCT PRON VERB ADJ NOUN ADP ADV ADP NOUN PRON PRON ADP PROPN AUX AUX ADP ADP PUNCT ADV ADV AUX PRON ADV PART VERB ADP PUNCT ADV PRON VERB PRON ADV PUNCT PRON AUX ADV AUX ADP SCONJ PART VERB NUM NOUN NOUN ADP PROPN CCONJ NOUN PROPN NOUN PUNCT PRON AUX ADJ VERB ADP DET ADV PROPN ADP PROPN PUNCT SCONJ PRON AUX ADJ VERB PRON ADJ NOUN ADP PRON,0.051932367149758456,0.40079589216944767,182,828,0.7087912087912088,0.20919555774145598
"[Det, var, som, vanlig, mange, som, deltok, på, den, populære, sykkeldagen, i, regi, av, Dønna, kom, mune, og, Dønna, IL, ., 
, Tor, Henning, Jørgensen, var, en, av, de, som, var, med, på, hele, turen, ., -, Det, er, veldig, viktig, å, vise, at, Dønna, skal, bli, sykkel, kommune, ,, sa, Jørgensen, under, arrangementet, ., Mange, var, på, sykkeltur, ved, kyst, stien, og, på, Bjørn, for, å, lære, seg, å, sykle, på, grus, ., 
, -, Vi, har, et, flott, samarbeid, med, folkehelsekoordinatoren, i, Dønna, ,, Bjørn, Borgan, som, har, stor, tro, på, det, vi, skal, jobbe, med, ., Denne, turen, er, en, del, av, det, te, ,, sa, Jørgensen, og, pekte, på, hele, arrangementet, er, et, samarbeid, der, folkehelsekoordinatoren, var, vertskap, på, Bjørn, og, også, deltok, på, det, meste, med, sykkel, og, i, en, hel, del, andre, aktiviteten, Alle, som, deltok, på, turen, fikk, bronsemerke, for, å, ha, fullført, sykkeldagen, ., Tor, Henning, Jørgensen, fikk, sølvmerket, og, var, svært, for, nøyd, etterpå, ., Sykkeldagen, ble, avsluttet, med, grillfest, for, deltakerne, ., 
, Sykkeldag]",PRON AUX ADP ADJ ADJ PRON VERB ADP DET ADJ NOUN ADP NOUN ADP PROPN VERB NOUN CCONJ PROPN PROPN PUNCT SPACE PROPN PROPN PROPN AUX DET ADP PRON PRON AUX ADP ADP ADJ NOUN PUNCT PUNCT PRON AUX ADJ ADJ PART VERB SCONJ PROPN AUX VERB NOUN NOUN PUNCT VERB PROPN ADP NOUN PUNCT ADJ AUX ADP NOUN ADP NOUN NOUN CCONJ ADP PROPN SCONJ PART VERB PRON PART VERB ADP NOUN PUNCT SPACE PUNCT PRON VERB DET ADJ NOUN ADP NOUN ADP PROPN PUNCT PROPN PROPN PRON VERB ADJ NOUN ADP PRON PRON AUX VERB ADP PUNCT DET NOUN AUX DET NOUN ADP DET NOUN PUNCT VERB PROPN CCONJ VERB ADP ADJ NOUN AUX DET NOUN SCONJ NOUN AUX NOUN ADP PROPN CCONJ ADV VERB ADP DET ADJ ADP NOUN CCONJ ADP DET ADJ NOUN DET NOUN PRON PRON VERB ADP NOUN VERB NOUN SCONJ PART AUX VERB NOUN PUNCT PROPN PROPN PROPN VERB NOUN CCONJ AUX ADJ ADP VERB ADV PUNCT NOUN AUX VERB ADP NOUN ADP NOUN PUNCT SPACE NOUN,0.04504504504504504,0.39957091775923576,174,888,0.5632183908045977,0.23854830059258514
"[Det, er, ikkje, vanskeleg, å, forstå, at, det, finst, behov, for, ei, fornying, av, dei, trehusa, som, må, fjernast, når, arbeidet, startar, ., Det, som, er, van, skeleg, å, forstå, ,, er, korleis, behovet, for, fornying, kan, vere, så, stort, at, kommunen, ikkje, ser, ei, anna, løy, sing, enn, å, fjerne, det, opphavlege, forfallet, ., 
, TILSYN, ., Utsikt, frå, bustadområde, (, bak, skuggen, ), mot, det, rivingstruga, trehuset, i, Furene, -, eit, «, fremmedelement, », som, det, ikkje, vil, vere, enkelt, å, få, plass, til, på, ny, tomt, ,, meiner, naboane, ., ., 
, Kanskje, ein, kan, tenkje, seg, at, ei, slik, løysing, kan, hjelpe, eit, par, av, dei, eksisterande, husværa, ?, ., 
, SKULE, ., Volda, kommune, har, søkt, utdanningsdirektøren, i, Møre, og, Romsdal, om, godkjenning, av, Volda, ungdomsskule, (, biletet, ), til, bruk, som, mottakss, kule, for, einslege, mindreårige, asylsøkjarar, .]",PRON AUX X X PART VERB SCONJ DET ADJ NOUN ADP DET NOUN ADP DET NOUN PRON AUX NOUN SCONJ NOUN NOUN PUNCT PRON PRON AUX PROPN PROPN PART VERB PUNCT AUX ADV NOUN ADP NOUN AUX VERB ADV ADJ SCONJ NOUN X VERB DET PROPN VERB NOUN SCONJ PART VERB DET PROPN NOUN PUNCT SPACE PROPN PUNCT VERB PROPN NOUN PUNCT ADP NOUN PUNCT ADP DET NOUN NOUN ADP NOUN PUNCT DET PUNCT NOUN PUNCT SCONJ PRON ADV AUX AUX ADJ PART VERB NOUN ADP ADP ADJ NOUN PUNCT PROPN PROPN PUNCT PUNCT SPACE ADV X AUX VERB PRON SCONJ DET DET NOUN AUX VERB DET NOUN ADP NOUN ADJ NOUN PUNCT PUNCT SPACE PROPN PUNCT PROPN NOUN AUX VERB NOUN ADP PROPN CCONJ PROPN ADP NOUN ADP PROPN NOUN PUNCT NOUN PUNCT ADP NOUN ADP PROPN ADJ ADP PROPN ADJ NOUN PUNCT,0.06477732793522267,0.3967919075144526,144,741,0.5069444444444444,0.15462310424998174
"[Kor, mange, prosent, av, dei, som, står, i, jobb, om, 10, år, er, usikre, på, ., I, tillegg, til, å, sjå, på, kva, kommunen, kan, gjere, for, å, hjelpe, med, at, folk, står, lengre, ,, så, har, han, sjekka, kva, som, skjedde, i, Danmark, etter, at, dei, hadde, gjen, nomført, sin, såkalla, «, 100, åringar, », kampanje, ., 
, åringar, var, ikkje, berre, å, få, folk, til, å, ta, betre, vare, på, helsa, si, ,, men, å, få, folk, som, var, langt, yngre, enn, 100, år, til, å, arbeide, lenger, ., -, Effekten, var, fantastisk, ,, seier, han, ., 
, -, Det, er, så, viktig, at, vi, legg, til, rette, for, aktivitet, gjennom, heile, livet, ., Når, ein, byrjar, å, planlegge, pensjonisttilværet, ,, skal, ikkje, ein, vere, åleine, om, valet, ., 
, -, Dette, handlar, både, om, pen, sjonisttilvære, ,, og, korleis, vi, som, kommunar, skal, gi, innbyggarane, dei, tilboda, dei, har, bruk, for, ., Om, vi, kan, gi, folk, gode, tenester, ,, vil, den, enkelte, behalde, helsa, lenger, ,, og, bli, meir, aktiv, ,, seier, Støbakk, ., 
, -, Men, kan, det, ikkje, lett, bli, slik, at, det, berre, er, dei]",ADV ADJ NOUN ADP NOUN PRON VERB ADP NOUN ADP NUM NOUN AUX ADJ ADP PUNCT ADP NOUN SCONJ PART VERB ADP X NOUN AUX VERB SCONJ PART VERB SCONJ SCONJ NOUN VERB ADJ PUNCT ADV AUX PRON VERB NOUN PRON VERB ADP PROPN SCONJ SCONJ PROPN AUX ADV VERB PRON NOUN PUNCT NUM PROPN PUNCT NOUN PUNCT SPACE PROPN AUX X ADV PART VERB NOUN SCONJ PART VERB ADJ NOUN ADP NOUN PRON PUNCT CCONJ PART VERB NOUN PRON AUX ADJ ADJ ADP NUM NOUN SCONJ PART VERB ADJ PUNCT PUNCT NOUN AUX ADJ PUNCT NOUN PRON PUNCT SPACE PUNCT PRON AUX ADV ADJ SCONJ PRON VERB ADP ADJ ADP NOUN ADP ADJ NOUN PUNCT SCONJ X X PART VERB NOUN PUNCT AUX X X X PROPN ADP PROPN PUNCT SPACE PUNCT PRON NOUN CCONJ ADP ADJ ADJ PUNCT CCONJ VERB PRON SCONJ PROPN AUX VERB NOUN X PROPN PROPN VERB NOUN ADP PUNCT SCONJ PRON AUX VERB NOUN ADJ NOUN PUNCT AUX DET ADJ PROPN NOUN ADJ PUNCT CCONJ VERB ADJ ADJ PUNCT NOUN PROPN PUNCT SPACE PUNCT CCONJ AUX PRON ADV ADJ VERB ADV SCONJ DET ADV AUX PRON,0.04707233065442021,0.3872019464720194,192,871,0.609375,0.33240133419778456
"[Det, er, veldig, hyggelig, at, så, mange, har, ønsket, å, bidra, på, en, eller, annen, måte, ,, sier, prosjektleder, for, Arendalsuka, 2023, ,, Robert, C., Nordli, ., 
, Nordli, forklarer, at, han, selv, har, fulgt, opp, alle, henvendelsene, ., –, Det, skal, ha, tikket, inn, rundt, 50, henvendelser, i, går, ,, så, har, det, kommet, en, ny, i, dag, tidlig, ., Alle, har, blitt, fulgt, opp, og, jeg, har, sagt, til, meg, selv, hver, dag, at, jeg, i, hvert, fall, skulle, prøve, å, svare, på, alle, ., Den, enorme, responsen, har, bidratt, til, å, bedre, situasjonen, for, dem, som, har, tatt, kontakt, :, –, Det, gir, motivasjon, ., Jeg, blir, påminnet, at, det, betyr, noe, for, folk, ,, at, det, er, mange, som, bryr, seg, ., 
, Nordli, trekker, frem, næringslivet, som, ekstra, positive, til, de, som, har, kontaktet, Arendalsuka, angående, sponsing, ., –, Næringslivet, i, Arendal, er, ganske, fantastiske, ,, sier, han, ., –, Og, de, er, utrolig, imøtekommende, ., Noen, har, ringt, og, spurt, hvordan, de, kan, hjelpe, ., Veldig, mange, har, vært, positive, ,, og, det, er, jeg, superglad, for, ., 
, –, Det, har, vært, veldig, fint, ., Det, føles, mer, ut, som]",PRON AUX ADJ ADJ SCONJ ADV ADJ AUX VERB PART VERB ADP DET CCONJ DET NOUN PUNCT VERB NOUN ADP PROPN NUM PUNCT PROPN PROPN PROPN PUNCT SPACE PROPN VERB SCONJ PRON DET AUX VERB ADP DET NOUN PUNCT PUNCT PRON AUX AUX VERB ADP ADP NUM NOUN ADP NOUN PUNCT ADV AUX PRON VERB DET ADJ ADP NOUN ADJ PUNCT PRON AUX AUX VERB ADP CCONJ PRON AUX VERB ADP PRON DET DET NOUN SCONJ PRON ADP DET NOUN AUX VERB PART VERB ADP PRON PUNCT DET ADJ NOUN AUX VERB SCONJ PART VERB NOUN ADP PRON PRON AUX VERB NOUN PUNCT PUNCT PRON VERB NOUN PUNCT PRON AUX VERB SCONJ PRON VERB PRON ADP NOUN PUNCT SCONJ PRON VERB ADJ PRON VERB PRON PUNCT SPACE PROPN VERB ADP NOUN SCONJ ADJ ADJ ADP PRON PRON AUX VERB PROPN ADP NOUN PUNCT PUNCT NOUN ADP PROPN AUX ADV ADJ PUNCT VERB PRON PUNCT PUNCT CCONJ PRON AUX ADJ ADJ PUNCT PRON AUX VERB CCONJ VERB ADV PRON AUX VERB PUNCT ADJ ADJ AUX AUX ADJ PUNCT CCONJ PRON AUX PRON ADJ ADP PUNCT SPACE PUNCT PRON AUX AUX ADJ ADJ PUNCT PRON VERB ADJ ADP SCONJ,0.04439746300211417,0.39705685618729036,197,946,0.5888324873096447,0.29609199901520783
